Nº de abonados;Sexo;Edad;Tipo de abono;Centro deportivo;Mes
1;HOMBRE;60;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Cristóbal;ene-25
1;HOMBRE;61;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Cristóbal;ene-25
2;HOMBRE;62;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Cristóbal;ene-25
1;HOMBRE;63;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Cristóbal;ene-25
1;HOMBRE;64;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Cristóbal;ene-25
1;MUJER;17;ADM USO LIBRE;San Cristóbal;ene-25
2;MUJER;18;ADM USO LIBRE;San Cristóbal;ene-25
1;MUJER;22;ADM USO LIBRE;San Cristóbal;ene-25
1;MUJER;23;ADM USO LIBRE;San Cristóbal;ene-25
2;MUJER;24;ADM USO LIBRE;San Cristóbal;ene-25
1;MUJER;26;ADM USO LIBRE;San Cristóbal;ene-25
1;MUJER;28;ADM USO LIBRE;San Cristóbal;ene-25
1;MUJER;31;ADM USO LIBRE;San Cristóbal;ene-25
4;MUJER;33;ADM USO LIBRE;San Cristóbal;ene-25
1;MUJER;35;ADM USO LIBRE;San Cristóbal;ene-25
2;MUJER;36;ADM USO LIBRE;San Cristóbal;ene-25
1;MUJER;39;ADM USO LIBRE;San Cristóbal;ene-25
2;MUJER;42;ADM USO LIBRE;San Cristóbal;ene-25
1;MUJER;43;ADM USO LIBRE;San Cristóbal;ene-25
6;MUJER;44;ADM USO LIBRE;San Cristóbal;ene-25
3;MUJER;46;ADM USO LIBRE;San Cristóbal;ene-25
2;MUJER;49;ADM USO LIBRE;San Cristóbal;ene-25
2;MUJER;50;ADM USO LIBRE;San Cristóbal;ene-25
2;MUJER;51;ADM USO LIBRE;San Cristóbal;ene-25
1;MUJER;52;ADM USO LIBRE;San Cristóbal;ene-25
1;MUJER;53;ADM USO LIBRE;San Cristóbal;ene-25
1;MUJER;56;ADM USO LIBRE;San Cristóbal;ene-25
1;MUJER;57;ADM USO LIBRE;San Cristóbal;ene-25
2;MUJER;58;ADM USO LIBRE;San Cristóbal;ene-25
1;MUJER;59;ADM USO LIBRE;San Cristóbal;ene-25
3;MUJER;65;ADM USO LIBRE;San Cristóbal;ene-25
1;MUJER;66;ADM USO LIBRE;San Cristóbal;ene-25
1;MUJER;67;ADM USO LIBRE;San Cristóbal;ene-25
3;MUJER;68;ADM USO LIBRE;San Cristóbal;ene-25
2;MUJER;69;ADM USO LIBRE;San Cristóbal;ene-25
1;MUJER;70;ADM USO LIBRE;San Cristóbal;ene-25
1;MUJER;71;ADM USO LIBRE;San Cristóbal;ene-25
1;MUJER;72;ADM USO LIBRE;San Cristóbal;ene-25
1;MUJER;73;ADM USO LIBRE;San Cristóbal;ene-25
2;MUJER;74;ADM USO LIBRE;San Cristóbal;ene-25
1;MUJER;83;ADM USO LIBRE;San Cristóbal;ene-25
2;HOMBRE;16;ADM USO LIBRE;San Cristóbal;ene-25
1;HOMBRE;17;ADM USO LIBRE;San Cristóbal;ene-25
2;HOMBRE;18;ADM USO LIBRE;San Cristóbal;ene-25
3;HOMBRE;19;ADM USO LIBRE;San Cristóbal;ene-25
3;HOMBRE;20;ADM USO LIBRE;San Cristóbal;ene-25
1;HOMBRE;21;ADM USO LIBRE;San Cristóbal;ene-25
2;HOMBRE;22;ADM USO LIBRE;San Cristóbal;ene-25
1;HOMBRE;23;ADM USO LIBRE;San Cristóbal;ene-25
3;HOMBRE;24;ADM USO LIBRE;San Cristóbal;ene-25
2;HOMBRE;25;ADM USO LIBRE;San Cristóbal;ene-25
3;HOMBRE;26;ADM USO LIBRE;San Cristóbal;ene-25
2;HOMBRE;27;ADM USO LIBRE;San Cristóbal;ene-25
4;HOMBRE;29;ADM USO LIBRE;San Cristóbal;ene-25
2;HOMBRE;30;ADM USO LIBRE;San Cristóbal;ene-25
1;HOMBRE;31;ADM USO LIBRE;San Cristóbal;ene-25
5;HOMBRE;32;ADM USO LIBRE;San Cristóbal;ene-25
3;HOMBRE;33;ADM USO LIBRE;San Cristóbal;ene-25
1;HOMBRE;34;ADM USO LIBRE;San Cristóbal;ene-25
2;HOMBRE;35;ADM USO LIBRE;San Cristóbal;ene-25
1;HOMBRE;36;ADM USO LIBRE;San Cristóbal;ene-25
2;HOMBRE;37;ADM USO LIBRE;San Cristóbal;ene-25
1;HOMBRE;38;ADM USO LIBRE;San Cristóbal;ene-25
1;HOMBRE;39;ADM USO LIBRE;San Cristóbal;ene-25
4;HOMBRE;40;ADM USO LIBRE;San Cristóbal;ene-25
2;HOMBRE;41;ADM USO LIBRE;San Cristóbal;ene-25
4;HOMBRE;42;ADM USO LIBRE;San Cristóbal;ene-25
2;HOMBRE;43;ADM USO LIBRE;San Cristóbal;ene-25
4;HOMBRE;44;ADM USO LIBRE;San Cristóbal;ene-25
1;HOMBRE;45;ADM USO LIBRE;San Cristóbal;ene-25
2;HOMBRE;46;ADM USO LIBRE;San Cristóbal;ene-25
2;HOMBRE;47;ADM USO LIBRE;San Cristóbal;ene-25
2;HOMBRE;48;ADM USO LIBRE;San Cristóbal;ene-25
1;HOMBRE;49;ADM USO LIBRE;San Cristóbal;ene-25
1;HOMBRE;50;ADM USO LIBRE;San Cristóbal;ene-25
1;HOMBRE;51;ADM USO LIBRE;San Cristóbal;ene-25
1;HOMBRE;52;ADM USO LIBRE;San Cristóbal;ene-25
2;HOMBRE;53;ADM USO LIBRE;San Cristóbal;ene-25
1;HOMBRE;54;ADM USO LIBRE;San Cristóbal;ene-25
4;HOMBRE;55;ADM USO LIBRE;San Cristóbal;ene-25
1;HOMBRE;57;ADM USO LIBRE;San Cristóbal;ene-25
2;HOMBRE;58;ADM USO LIBRE;San Cristóbal;ene-25
1;HOMBRE;60;ADM USO LIBRE;San Cristóbal;ene-25
1;HOMBRE;61;ADM USO LIBRE;San Cristóbal;ene-25
1;HOMBRE;62;ADM USO LIBRE;San Cristóbal;ene-25
1;HOMBRE;63;ADM USO LIBRE;San Cristóbal;ene-25
1;HOMBRE;64;ADM USO LIBRE;San Cristóbal;ene-25
1;HOMBRE;65;ADM USO LIBRE;San Cristóbal;ene-25
1;HOMBRE;66;ADM USO LIBRE;San Cristóbal;ene-25
3;HOMBRE;67;ADM USO LIBRE;San Cristóbal;ene-25
2;HOMBRE;68;ADM USO LIBRE;San Cristóbal;ene-25
3;HOMBRE;69;ADM USO LIBRE;San Cristóbal;ene-25
2;HOMBRE;71;ADM USO LIBRE;San Cristóbal;ene-25
2;HOMBRE;72;ADM USO LIBRE;San Cristóbal;ene-25
2;HOMBRE;74;ADM USO LIBRE;San Cristóbal;ene-25
2;HOMBRE;76;ADM USO LIBRE;San Cristóbal;ene-25
1;HOMBRE;79;ADM USO LIBRE;San Cristóbal;ene-25
1;HOMBRE;81;ADM USO LIBRE;San Cristóbal;ene-25
1;HOMBRE;84;ADM USO LIBRE;San Cristóbal;ene-25
1;HOMBRE;72;ADM USO LIBRE;San Fermín;ene-25
1;MUJER;30;ADM ACTIVIDAD DIRIGIDA;San Juan Bautista;ene-25
1;MUJER;33;ADM ACTIVIDAD DIRIGIDA;San Juan Bautista;ene-25
1;MUJER;42;ADM ACTIVIDAD DIRIGIDA;San Juan Bautista;ene-25
1;MUJER;48;ADM ACTIVIDAD DIRIGIDA;San Juan Bautista;ene-25
2;MUJER;51;ADM ACTIVIDAD DIRIGIDA;San Juan Bautista;ene-25
3;MUJER;52;ADM ACTIVIDAD DIRIGIDA;San Juan Bautista;ene-25
1;MUJER;53;ADM ACTIVIDAD DIRIGIDA;San Juan Bautista;ene-25
2;MUJER;55;ADM ACTIVIDAD DIRIGIDA;San Juan Bautista;ene-25
2;MUJER;56;ADM ACTIVIDAD DIRIGIDA;San Juan Bautista;ene-25
3;MUJER;57;ADM ACTIVIDAD DIRIGIDA;San Juan Bautista;ene-25
3;MUJER;58;ADM ACTIVIDAD DIRIGIDA;San Juan Bautista;ene-25
1;MUJER;59;ADM ACTIVIDAD DIRIGIDA;San Juan Bautista;ene-25
1;MUJER;60;ADM ACTIVIDAD DIRIGIDA;San Juan Bautista;ene-25
1;MUJER;61;ADM ACTIVIDAD DIRIGIDA;San Juan Bautista;ene-25
1;MUJER;62;ADM ACTIVIDAD DIRIGIDA;San Juan Bautista;ene-25
1;MUJER;65;ADM ACTIVIDAD DIRIGIDA;San Juan Bautista;ene-25
1;HOMBRE;38;ADM ACTIVIDAD DIRIGIDA;San Juan Bautista;ene-25
1;HOMBRE;44;ADM ACTIVIDAD DIRIGIDA;San Juan Bautista;ene-25
1;HOMBRE;48;ADM ACTIVIDAD DIRIGIDA;San Juan Bautista;ene-25
1;HOMBRE;55;ADM ACTIVIDAD DIRIGIDA;San Juan Bautista;ene-25
2;HOMBRE;56;ADM ACTIVIDAD DIRIGIDA;San Juan Bautista;ene-25
1;HOMBRE;58;ADM ACTIVIDAD DIRIGIDA;San Juan Bautista;ene-25
1;HOMBRE;59;ADM ACTIVIDAD DIRIGIDA;San Juan Bautista;ene-25
1;HOMBRE;60;ADM ACTIVIDAD DIRIGIDA;San Juan Bautista;ene-25
1;HOMBRE;63;ADM ACTIVIDAD DIRIGIDA;San Juan Bautista;ene-25
1;MUJER;25;ADM COMPLETO;San Juan Bautista;ene-25
1;MUJER;26;ADM COMPLETO;San Juan Bautista;ene-25
1;MUJER;30;ADM COMPLETO;San Juan Bautista;ene-25
1;MUJER;57;ADM COMPLETO;San Juan Bautista;ene-25
2;MUJER;59;ADM COMPLETO;San Juan Bautista;ene-25
1;MUJER;62;ADM COMPLETO;San Juan Bautista;ene-25
1;MUJER;65;ADM COMPLETO;San Juan Bautista;ene-25
1;MUJER;68;ADM COMPLETO;San Juan Bautista;ene-25
1;MUJER;69;ADM COMPLETO;San Juan Bautista;ene-25
1;MUJER;70;ADM COMPLETO;San Juan Bautista;ene-25
1;MUJER;72;ADM COMPLETO;San Juan Bautista;ene-25
1;MUJER;73;ADM COMPLETO;San Juan Bautista;ene-25
1;MUJER;75;ADM COMPLETO;San Juan Bautista;ene-25
1;HOMBRE;36;ADM COMPLETO;San Juan Bautista;ene-25
1;HOMBRE;38;ADM COMPLETO;San Juan Bautista;ene-25
1;HOMBRE;39;ADM COMPLETO;San Juan Bautista;ene-25
1;HOMBRE;44;ADM COMPLETO;San Juan Bautista;ene-25
1;HOMBRE;49;ADM COMPLETO;San Juan Bautista;ene-25
1;HOMBRE;52;ADM COMPLETO;San Juan Bautista;ene-25
1;HOMBRE;58;ADM COMPLETO;San Juan Bautista;ene-25
1;HOMBRE;62;ADM COMPLETO;San Juan Bautista;ene-25
1;HOMBRE;65;ADM COMPLETO;San Juan Bautista;ene-25
1;HOMBRE;67;ADM COMPLETO;San Juan Bautista;ene-25
1;HOMBRE;68;ADM COMPLETO;San Juan Bautista;ene-25
1;HOMBRE;74;ADM COMPLETO;San Juan Bautista;ene-25
1;HOMBRE;79;ADM COMPLETO;San Juan Bautista;ene-25
1;MUJER;24;ADM FAMILIAR;San Juan Bautista;ene-25
1;MUJER;57;ADM FAMILIAR;San Juan Bautista;ene-25
1;HOMBRE;59;ADM FAMILIAR;San Juan Bautista;ene-25
1;MUJER;42;ADM REDUCIDO;San Juan Bautista;ene-25
1;MUJER;52;ADM REDUCIDO;San Juan Bautista;ene-25
1;MUJER;54;ADM REDUCIDO;San Juan Bautista;ene-25
1;MUJER;58;ADM REDUCIDO;San Juan Bautista;ene-25
2;MUJER;66;ADM REDUCIDO;San Juan Bautista;ene-25
1;MUJER;68;ADM REDUCIDO;San Juan Bautista;ene-25
2;MUJER;69;ADM REDUCIDO;San Juan Bautista;ene-25
1;MUJER;70;ADM REDUCIDO;San Juan Bautista;ene-25
5;MUJER;71;ADM REDUCIDO;San Juan Bautista;ene-25
3;MUJER;72;ADM REDUCIDO;San Juan Bautista;ene-25
5;MUJER;73;ADM REDUCIDO;San Juan Bautista;ene-25
3;MUJER;74;ADM REDUCIDO;San Juan Bautista;ene-25
1;MUJER;75;ADM REDUCIDO;San Juan Bautista;ene-25
1;MUJER;76;ADM REDUCIDO;San Juan Bautista;ene-25
6;MUJER;77;ADM REDUCIDO;San Juan Bautista;ene-25
1;MUJER;78;ADM REDUCIDO;San Juan Bautista;ene-25
2;MUJER;79;ADM REDUCIDO;San Juan Bautista;ene-25
2;MUJER;81;ADM REDUCIDO;San Juan Bautista;ene-25
2;MUJER;84;ADM REDUCIDO;San Juan Bautista;ene-25
1;MUJER;86;ADM REDUCIDO;San Juan Bautista;ene-25
1;HOMBRE;45;ADM REDUCIDO;San Juan Bautista;ene-25
1;HOMBRE;59;ADM REDUCIDO;San Juan Bautista;ene-25
1;HOMBRE;61;ADM REDUCIDO;San Juan Bautista;ene-25
1;HOMBRE;66;ADM REDUCIDO;San Juan Bautista;ene-25
2;HOMBRE;67;ADM REDUCIDO;San Juan Bautista;ene-25
1;HOMBRE;68;ADM REDUCIDO;San Juan Bautista;ene-25
3;HOMBRE;70;ADM REDUCIDO;San Juan Bautista;ene-25
2;HOMBRE;74;ADM REDUCIDO;San Juan Bautista;ene-25
2;HOMBRE;75;ADM REDUCIDO;San Juan Bautista;ene-25
1;HOMBRE;77;ADM REDUCIDO;San Juan Bautista;ene-25
1;HOMBRE;78;ADM REDUCIDO;San Juan Bautista;ene-25
1;HOMBRE;83;ADM REDUCIDO;San Juan Bautista;ene-25
1;HOMBRE;90;ADM REDUCIDO;San Juan Bautista;ene-25
1;MUJER;18;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
2;MUJER;22;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
1;MUJER;23;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
6;MUJER;25;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
1;MUJER;26;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
2;MUJER;28;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
1;MUJER;29;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
1;MUJER;32;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
2;MUJER;41;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
1;MUJER;45;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
1;MUJER;46;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
1;MUJER;47;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
2;MUJER;48;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
1;MUJER;51;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
1;MUJER;52;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
1;MUJER;57;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
1;MUJER;58;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
2;HOMBRE;16;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
4;HOMBRE;17;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
1;HOMBRE;19;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
1;HOMBRE;20;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
2;HOMBRE;21;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
2;HOMBRE;22;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
1;HOMBRE;24;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
2;HOMBRE;25;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
1;HOMBRE;27;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
1;HOMBRE;28;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
1;HOMBRE;29;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
2;HOMBRE;30;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
1;HOMBRE;31;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
3;HOMBRE;32;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
2;HOMBRE;33;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
1;HOMBRE;34;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
3;HOMBRE;36;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
3;HOMBRE;39;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
4;HOMBRE;40;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
2;HOMBRE;41;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
2;HOMBRE;43;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
1;HOMBRE;44;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
2;HOMBRE;45;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
3;HOMBRE;48;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
1;HOMBRE;50;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
1;HOMBRE;52;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
2;HOMBRE;53;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
2;HOMBRE;54;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
2;HOMBRE;55;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
1;HOMBRE;58;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
1;HOMBRE;59;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
1;HOMBRE;62;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;San Juan Bautista;ene-25
3;MUJER;19;ADM USO LIBRE;San Juan Bautista;ene-25
1;MUJER;21;ADM USO LIBRE;San Juan Bautista;ene-25
1;MUJER;22;ADM USO LIBRE;San Juan Bautista;ene-25
1;MUJER;23;ADM USO LIBRE;San Juan Bautista;ene-25
1;MUJER;25;ADM USO LIBRE;San Juan Bautista;ene-25
2;MUJER;28;ADM USO LIBRE;San Juan Bautista;ene-25
1;MUJER;30;ADM USO LIBRE;San Juan Bautista;ene-25
1;MUJER;31;ADM USO LIBRE;San Juan Bautista;ene-25
2;MUJER;32;ADM USO LIBRE;San Juan Bautista;ene-25
1;MUJER;34;ADM USO LIBRE;San Juan Bautista;ene-25
1;MUJER;35;ADM USO LIBRE;San Juan Bautista;ene-25
1;MUJER;36;ADM USO LIBRE;San Juan Bautista;ene-25
1;MUJER;37;ADM USO LIBRE;San Juan Bautista;ene-25
1;MUJER;44;ADM USO LIBRE;San Juan Bautista;ene-25
1;MUJER;45;ADM USO LIBRE;San Juan Bautista;ene-25
2;MUJER;46;ADM USO LIBRE;San Juan Bautista;ene-25
2;MUJER;52;ADM USO LIBRE;San Juan Bautista;ene-25
1;MUJER;56;ADM USO LIBRE;San Juan Bautista;ene-25
3;MUJER;59;ADM USO LIBRE;San Juan Bautista;ene-25
1;MUJER;62;ADM USO LIBRE;San Juan Bautista;ene-25
1;MUJER;65;ADM USO LIBRE;San Juan Bautista;ene-25
1;MUJER;67;ADM USO LIBRE;San Juan Bautista;ene-25
1;MUJER;75;ADM USO LIBRE;San Juan Bautista;ene-25
1;MUJER;77;ADM USO LIBRE;San Juan Bautista;ene-25
1;MUJER;78;ADM USO LIBRE;San Juan Bautista;ene-25
1;MUJER;81;ADM USO LIBRE;San Juan Bautista;ene-25
1;HOMBRE;20;ADM USO LIBRE;San Juan Bautista;ene-25
2;HOMBRE;21;ADM USO LIBRE;San Juan Bautista;ene-25
1;HOMBRE;24;ADM USO LIBRE;San Juan Bautista;ene-25
2;HOMBRE;25;ADM USO LIBRE;San Juan Bautista;ene-25
1;HOMBRE;26;ADM USO LIBRE;San Juan Bautista;ene-25
1;HOMBRE;27;ADM USO LIBRE;San Juan Bautista;ene-25
1;HOMBRE;28;ADM USO LIBRE;San Juan Bautista;ene-25
1;HOMBRE;30;ADM USO LIBRE;San Juan Bautista;ene-25
1;HOMBRE;31;ADM USO LIBRE;San Juan Bautista;ene-25
1;HOMBRE;32;ADM USO LIBRE;San Juan Bautista;ene-25
1;HOMBRE;33;ADM USO LIBRE;San Juan Bautista;ene-25
2;HOMBRE;34;ADM USO LIBRE;San Juan Bautista;ene-25
1;HOMBRE;35;ADM USO LIBRE;San Juan Bautista;ene-25
1;HOMBRE;37;ADM USO LIBRE;San Juan Bautista;ene-25
3;HOMBRE;38;ADM USO LIBRE;San Juan Bautista;ene-25
3;HOMBRE;41;ADM USO LIBRE;San Juan Bautista;ene-25
2;HOMBRE;42;ADM USO LIBRE;San Juan Bautista;ene-25
1;HOMBRE;43;ADM USO LIBRE;San Juan Bautista;ene-25
1;HOMBRE;44;ADM USO LIBRE;San Juan Bautista;ene-25
1;HOMBRE;45;ADM USO LIBRE;San Juan Bautista;ene-25
2;HOMBRE;47;ADM USO LIBRE;San Juan Bautista;ene-25
3;HOMBRE;48;ADM USO LIBRE;San Juan Bautista;ene-25
3;HOMBRE;49;ADM USO LIBRE;San Juan Bautista;ene-25
2;HOMBRE;50;ADM USO LIBRE;San Juan Bautista;ene-25
1;HOMBRE;51;ADM USO LIBRE;San Juan Bautista;ene-25
3;HOMBRE;52;ADM USO LIBRE;San Juan Bautista;ene-25
2;HOMBRE;53;ADM USO LIBRE;San Juan Bautista;ene-25
2;HOMBRE;55;ADM USO LIBRE;San Juan Bautista;ene-25
2;HOMBRE;56;ADM USO LIBRE;San Juan Bautista;ene-25
1;HOMBRE;59;ADM USO LIBRE;San Juan Bautista;ene-25
4;HOMBRE;62;ADM USO LIBRE;San Juan Bautista;ene-25
2;HOMBRE;64;ADM USO LIBRE;San Juan Bautista;ene-25
5;HOMBRE;65;ADM USO LIBRE;San Juan Bautista;ene-25
1;HOMBRE;66;ADM USO LIBRE;San Juan Bautista;ene-25
5;HOMBRE;67;ADM USO LIBRE;San Juan Bautista;ene-25
2;HOMBRE;68;ADM USO LIBRE;San Juan Bautista;ene-25
4;HOMBRE;69;ADM USO LIBRE;San Juan Bautista;ene-25
2;HOMBRE;70;ADM USO LIBRE;San Juan Bautista;ene-25
5;HOMBRE;71;ADM USO LIBRE;San Juan Bautista;ene-25
1;HOMBRE;75;ADM USO LIBRE;San Juan Bautista;ene-25
2;HOMBRE;76;ADM USO LIBRE;San Juan Bautista;ene-25
4;HOMBRE;77;ADM USO LIBRE;San Juan Bautista;ene-25
1;HOMBRE;79;ADM USO LIBRE;San Juan Bautista;ene-25
6;HOMBRE;80;ADM USO LIBRE;San Juan Bautista;ene-25
1;HOMBRE;87;ADM USO LIBRE;San Juan Bautista;ene-25
1;HOMBRE;54;ADM USO LIBRE;Santa Ana;ene-25
1;HOMBRE;47;ADM ACTIVIDAD DIRIGIDA;Tenis Casa de Campo;ene-25
1;HOMBRE;49;ADM REDUCIDO;Tenis Casa de Campo;ene-25
1;HOMBRE;57;ADM REDUCIDO;Tenis Casa de Campo;ene-25
1;HOMBRE;68;ADM REDUCIDO;Tenis Casa de Campo;ene-25
2;HOMBRE;69;ADM REDUCIDO;Tenis Casa de Campo;ene-25
3;HOMBRE;72;ADM REDUCIDO;Tenis Casa de Campo;ene-25
2;HOMBRE;76;ADM REDUCIDO;Tenis Casa de Campo;ene-25
1;MUJER;24;ADM ACTIVIDAD DIRIGIDA;Triángulo de Oro;ene-25
1;MUJER;25;ADM ACTIVIDAD DIRIGIDA;Triángulo de Oro;ene-25
2;MUJER;27;ADM ACTIVIDAD DIRIGIDA;Triángulo de Oro;ene-25
1;MUJER;29;ADM ACTIVIDAD DIRIGIDA;Triángulo de Oro;ene-25
1;MUJER;31;ADM ACTIVIDAD DIRIGIDA;Triángulo de Oro;ene-25
2;MUJER;33;ADM ACTIVIDAD DIRIGIDA;Triángulo de Oro;ene-25
1;MUJER;34;ADM ACTIVIDAD DIRIGIDA;Triángulo de Oro;ene-25
1;MUJER;36;ADM ACTIVIDAD DIRIGIDA;Triángulo de Oro;ene-25
1;MUJER;38;ADM ACTIVIDAD DIRIGIDA;Triángulo de Oro;ene-25
1;MUJER;41;ADM ACTIVIDAD DIRIGIDA;Triángulo de Oro;ene-25
1;MUJER;52;ADM ACTIVIDAD DIRIGIDA;Triángulo de Oro;ene-25
1;MUJER;54;ADM ACTIVIDAD DIRIGIDA;Triángulo de Oro;ene-25
3;MUJER;59;ADM ACTIVIDAD DIRIGIDA;Triángulo de Oro;ene-25
1;MUJER;60;ADM ACTIVIDAD DIRIGIDA;Triángulo de Oro;ene-25
1;MUJER;64;ADM ACTIVIDAD DIRIGIDA;Triángulo de Oro;ene-25
1;HOMBRE;26;ADM ACTIVIDAD DIRIGIDA;Triángulo de Oro;ene-25
1;MUJER;18;ADM COMPLETO;Triángulo de Oro;ene-25
2;MUJER;24;ADM COMPLETO;Triángulo de Oro;ene-25
2;MUJER;30;ADM COMPLETO;Triángulo de Oro;ene-25
1;MUJER;31;ADM COMPLETO;Triángulo de Oro;ene-25
1;MUJER;36;ADM COMPLETO;Triángulo de Oro;ene-25
1;MUJER;37;ADM COMPLETO;Triángulo de Oro;ene-25
1;MUJER;40;ADM COMPLETO;Triángulo de Oro;ene-25
1;MUJER;47;ADM COMPLETO;Triángulo de Oro;ene-25
2;MUJER;48;ADM COMPLETO;Triángulo de Oro;ene-25
1;MUJER;49;ADM COMPLETO;Triángulo de Oro;ene-25
1;MUJER;52;ADM COMPLETO;Triángulo de Oro;ene-25
1;MUJER;55;ADM COMPLETO;Triángulo de Oro;ene-25
1;MUJER;56;ADM COMPLETO;Triángulo de Oro;ene-25
1;MUJER;61;ADM COMPLETO;Triángulo de Oro;ene-25
1;MUJER;62;ADM COMPLETO;Triángulo de Oro;ene-25
1;MUJER;65;ADM COMPLETO;Triángulo de Oro;ene-25
1;MUJER;66;ADM COMPLETO;Triángulo de Oro;ene-25
3;MUJER;67;ADM COMPLETO;Triángulo de Oro;ene-25
1;MUJER;68;ADM COMPLETO;Triángulo de Oro;ene-25
1;MUJER;69;ADM COMPLETO;Triángulo de Oro;ene-25
1;MUJER;84;ADM COMPLETO;Triángulo de Oro;ene-25
1;HOMBRE;24;ADM COMPLETO;Triángulo de Oro;ene-25
1;HOMBRE;25;ADM COMPLETO;Triángulo de Oro;ene-25
1;HOMBRE;31;ADM COMPLETO;Triángulo de Oro;ene-25
1;HOMBRE;34;ADM COMPLETO;Triángulo de Oro;ene-25
1;HOMBRE;40;ADM COMPLETO;Triángulo de Oro;ene-25
1;HOMBRE;45;ADM COMPLETO;Triángulo de Oro;ene-25
